#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 140  68
# Band-Index    1
   2.84325     -6.106233
   2.87550     -6.107219
   2.90776     -6.107486
   2.94002     -6.108048
   2.97227     -6.109966
   3.00453     -6.114090
   3.03678     -6.120725
   3.06904     -6.129610
   3.10130     -6.140271
   3.13355     -6.151492
   3.16581     -6.157414
   3.16581     -5.970022
   3.20623     -5.972089
   3.24666     -5.977545
   3.28708     -5.983701
   3.32751     -5.987938
   3.36793     -5.989996
   3.40836     -5.991018
   3.44878     -5.992663
   3.48921     -5.997068
   3.52963     -6.006057
   3.57006     -6.020115
   3.61048     -6.038392
   3.65091     -6.059398
   3.69133     -6.081646
   3.73176     -6.103902
   3.77218     -6.125018
   3.81261     -6.143665
   3.85303     -6.158335
   3.89346     -6.167657
   3.93388     -6.170825
   3.93388     -6.170825
   3.98265     -6.162221
   4.03141     -6.144093
   4.08018     -6.127347
   4.12894     -6.119597
   4.17771     -6.111996
   4.22648     -6.098438
   4.27524     -6.080146
   4.32401     -6.074432
   4.37277     -6.109571
   4.42154     -6.116724
   4.47030     -6.083318
   4.51907     -6.043891
   4.56784     -6.003507
   4.61660     -5.965632
   4.66537     -5.932576
   4.71413     -5.904929
   4.76290     -5.880911
   4.81166     -5.857433
   4.86043     -5.837977
 
# Band-Index    8
   4.86043     -5.824448
   4.81166     -5.807250
   4.76290     -5.798236
   4.71413     -5.801208
   4.66537     -5.805236
   4.61660     -5.812927
   4.56784     -5.836612
   4.51907     -5.875452
   4.47030     -5.919449
   4.42154     -5.962655
   4.37277     -6.000886
   4.32401     -6.024227
   4.27524     -6.010535
   4.22648     -6.004256
   4.17771     -6.021993
   4.12894     -6.047782
   4.08018     -6.063073
   4.03141     -6.052599
   3.98265     -6.021610
   3.93388     -5.989193
   3.93388     -5.989193
   3.89346     -6.004319
   3.85303     -6.020492
   3.81261     -6.028009
   3.77218     -6.025770
   3.73176     -6.014425
   3.69133     -5.995896
   3.65091     -5.972887
   3.61048     -5.948372
   3.57006     -5.925973
   3.52963     -5.916153
   3.48921     -5.923756
   3.44878     -5.931715
   3.40836     -5.936317
   3.36793     -5.938459
   3.32751     -5.939074
   3.28708     -5.938311
   3.24666     -5.935530
   3.20623     -5.929863
   3.16581     -5.924171
   3.16581     -6.106294
   3.13355     -6.100950
   3.10130     -6.085683
   3.06904     -6.064212
   3.03678     -6.042983
   3.00453     -6.027290
   2.97227     -6.016507
   2.94002     -6.007832
   2.90776     -6.000695
   2.87550     -5.996996
   2.84325     -6.001065
   2.81099     -6.015977
   2.77873     -6.037740
   2.74648     -6.057888
   2.71422     -6.062483
   2.68197     -6.051644
   2.64971     -6.035103
   2.61745     -6.016534
   2.58520     -5.998808
   2.55294     -5.989193
   2.55294     -5.989193
   2.50617     -5.996373
   2.45939     -6.001824
   2.41262     -5.998610
   2.36584     -5.988156
   2.31907     -5.973798
   2.27229     -5.959407
   2.22552     -5.952991
   2.17874     -5.958819
   2.13197     -5.952282
   2.08519     -5.930390
   2.03842     -5.903819
   1.99164     -5.883256
   1.94487     -5.887278
   1.89809     -5.915963
   1.85132     -5.952533
   1.80454     -5.987090
   1.75777     -6.018521
   1.71099     -6.047091
   1.66421     -6.060965
   1.66421     -5.921566
   1.64290     -5.926615
   1.62158     -5.937910
   1.60026     -5.951171
   1.57895     -5.963638
   1.55763     -5.973707
   1.53631     -5.981156
   1.51499     -5.986930
   1.49368     -5.992289
   1.47236     -5.998084
   1.45104     -6.004413
   1.42973     -6.010601
   1.40841     -6.015512
   1.38709     -6.018019
   1.36577     -6.017424
